TABLE_NAME	COLUMN_NAME	DATA_TYPE	MAX_LENGTH	IS_NULLABLE	DEFAULT_VALUE	PRIMARY_KEY	FOREIGN_KEY	REFERENCED_TABLE	REFERENCED_COLUMN	UNIQUE_KEY
groups	incoming_email	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	has_messages	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	flair_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	flair_bg_color	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	flair_color	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	bio_raw	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	bio_cooked	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	allow_membership_requests	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	full_name	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	default_notification_level	int	4	NO	((3))	NULL	NULL	NULL	NULL	NULL
groups	visibility_level	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	public_exit	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	public_admission	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	membership_request_template	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
groups	messageable_level	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
groups	mentionable_level	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
groups	publish_read_state	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups	members_visibility_level	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
groups_web_hooks	web_hook_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
groups_web_hooks	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
ignored_users	id	bigint	8	NO	NULL	ignored_users_pkey	NULL	NULL	NULL	NULL
ignored_users	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
ignored_users	ignored_user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
ignored_users	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
ignored_users	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
ignored_users	summarized_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
ignored_users	expiring_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_domains	id	int	4	NO	NULL	incoming_domains_pkey	NULL	NULL	NULL	NULL
incoming_domains	name	varchar	100	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_domains	https	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
incoming_domains	port	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	id	int	4	NO	NULL	incoming_emails_pkey	NULL	NULL	NULL	NULL
incoming_emails	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	topic_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	raw	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	error	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	message_id	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	from_address	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	to_addresses	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	cc_addresses	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	subject	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	rejection_message	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_emails	is_auto_generated	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
incoming_emails	is_bounce	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
incoming_links	id	int	4	NO	NULL	incoming_links_pkey	NULL	NULL	NULL	NULL
incoming_links	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_links	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_links	ip_address	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_links	current_user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_links	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_links	incoming_referer_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
incoming_referers	id	int	4	NO	NULL	incoming_referers_pkey	NULL	NULL	NULL	NULL
incoming_referers	path	varchar	1000	NO	NULL	NULL	NULL	NULL	NULL	NULL
incoming_referers	incoming_domain_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
invited_groups	id	int	4	NO	NULL	invited_groups_pkey	NULL	NULL	NULL	NULL
invited_groups	group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
invited_groups	invite_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
invited_groups	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
invited_groups	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
invites	id	int	4	NO	NULL	invites_pkey	NULL	NULL	NULL	NULL
invites	invite_key	varchar	32	NO	NULL	NULL	NULL	NULL	NULL	NULL
invites	email	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	invited_by_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
invites	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	redeemed_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
invites	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
invites	deleted_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	deleted_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	invalidated_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	moderator	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
invites	custom_message	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
invites	emailed_status	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
javascript_caches	id	bigint	8	NO	NULL	javascript_caches_pkey	NULL	NULL	NULL	NULL
javascript_caches	theme_field_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
javascript_caches	digest	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
javascript_caches	content	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
javascript_caches	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
javascript_caches	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
javascript_caches	theme_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
message_bus	id	int	4	NO	NULL	message_bus_pkey	NULL	NULL	NULL	NULL
message_bus	name	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
message_bus	context	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
message_bus	data	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
message_bus	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
muted_users	id	int	4	NO	NULL	muted_users_pkey	NULL	NULL	NULL	NULL
muted_users	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
muted_users	muted_user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
muted_users	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
muted_users	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
notifications	id	int	4	NO	NULL	notifications_pkey	NULL	NULL	NULL	NULL
notifications	notification_type	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
notifications	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
notifications	data	varchar	1000	NO	NULL	NULL	NULL	NULL	NULL	NULL
notifications	read	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
notifications	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
notifications	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
notifications	topic_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
notifications	post_number	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
notifications	post_action_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	id	int	4	NO	NULL	oauth2_user_infos_pkey	NULL	NULL	NULL	NULL
oauth2_user_infos	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	uid	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	provider	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	email	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	name	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
oauth2_user_infos	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
onceoff_logs	id	int	4	NO	NULL	onceoff_logs_pkey	NULL	NULL	NULL	NULL
onceoff_logs	job_name	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
onceoff_logs	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
onceoff_logs	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	id	int	4	NO	NULL	optimized_images_pkey	NULL	NULL	NULL	NULL
optimized_images	sha1	varchar	40	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	extension	varchar	10	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	width	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	height	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	upload_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	url	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	filesize	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	etag	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
optimized_images	version	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	id	int	4	NO	NULL	permalinks_pkey	NULL	NULL	NULL	NULL
permalinks	url	varchar	1000	NO	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	topic_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	category_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
permalinks	external_url	varchar	1000	YES	NULL	NULL	NULL	NULL	NULL	NULL
plugin_store_rows	id	int	4	NO	NULL	plugin_store_rows_pkey	NULL	NULL	NULL	NULL
plugin_store_rows	plugin_name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
plugin_store_rows	key	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
plugin_store_rows	type_name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
plugin_store_rows	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
poll_options	id	bigint	8	NO	NULL	poll_options_pkey	NULL	NULL	NULL	NULL
poll_options	poll_id	bigint	8	YES	NULL	NULL	fk_rails_aa85becb42	polls	id	NULL
poll_options	digest	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
poll_options	html	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
poll_options	anonymous_votes	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
poll_options	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
poll_options	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
poll_votes	poll_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
poll_votes	poll_option_id	bigint	8	YES	NULL	NULL	fk_rails_848ece0184	poll_options	id	NULL
poll_votes	user_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
poll_votes	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
poll_votes	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
polls	id	bigint	8	NO	NULL	polls_pkey	NULL	NULL	NULL	NULL
polls	post_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
polls	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
polls	close_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
polls	type	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
polls	status	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
polls	results	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
polls	visibility	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
polls	min	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
polls	max	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
polls	step	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
polls	anonymous_voters	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
polls	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
polls	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
polls	chart_type	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
polls	groups	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_action_types	name_key	varchar	50	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_action_types	is_flag	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
post_action_types	icon	varchar	20	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_action_types	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_action_types	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_action_types	id	int	4	NO	NULL	post_action_types_pkey	NULL	NULL	NULL	NULL
post_action_types	position	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
post_action_types	score_bonus	float	8	NO	((0.0))	NULL	NULL	NULL	NULL	NULL
post_action_types	reviewable_priority	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
post_actions	id	int	4	NO	NULL	post_actions_pkey	NULL	NULL	NULL	NULL
post_actions	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	post_action_type_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	deleted_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	deleted_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	related_post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	staff_took_action	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
post_actions	deferred_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	targets_topic	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
post_actions	agreed_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	agreed_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	deferred_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	disagreed_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_actions	disagreed_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_custom_fields	id	int	4	NO	NULL	post_custom_fields_pkey	NULL	NULL	NULL	NULL
post_custom_fields	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_custom_fields	name	varchar	256	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_custom_fields	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_custom_fields	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_custom_fields	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_details	id	int	4	NO	NULL	post_details_pkey	NULL	NULL	NULL	NULL
post_details	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_details	key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_details	value	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_details	extra	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_details	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_details	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_replies	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_replies	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_replies	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_replies	reply_post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_reply_keys	id	bigint	8	NO	NULL	post_reply_keys_pkey	NULL	NULL	NULL	NULL
post_reply_keys	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_reply_keys	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_reply_keys	reply_key	uniqueidentifier	16	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_reply_keys	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_reply_keys	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	id	int	4	NO	NULL	post_revisions_pkey	NULL	NULL	NULL	NULL
post_revisions	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	modifications	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	number	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_revisions	hidden	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
post_search_data	post_id	int	4	NO	NULL	posts_search_pkey	NULL	NULL	NULL	NULL
post_search_data	search_data	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_search_data	raw_data	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_search_data	locale	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_search_data	version	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
post_stats	id	int	4	NO	NULL	post_stats_pkey	NULL	NULL	NULL	NULL
post_stats	post_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_stats	drafts_saved	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_stats	typing_duration_msecs	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_stats	composer_open_duration_msecs	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
post_stats	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_stats	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_timings	topic_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_timings	post_number	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_timings	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_timings	msecs	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_uploads	id	int	4	NO	NULL	post_uploads_pkey	NULL	NULL	NULL	NULL
post_uploads	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
post_uploads	upload_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	id	int	4	NO	NULL	posts_pkey	NULL	NULL	NULL	NULL
posts	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	topic_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	post_number	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	raw	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	cooked	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	reply_to_post_number	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	reply_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	quote_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	deleted_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	off_topic_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	like_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	incoming_link_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	bookmark_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	avg_time	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	score	float	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	reads	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	post_type	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
posts	sort_order	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	last_editor_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	hidden	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	hidden_reason_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	notify_moderators_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	spam_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	illegal_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	inappropriate_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	last_version_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
posts	user_deleted	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	reply_to_user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	percent_rank	float	8	YES	((1.0))	NULL	NULL	NULL	NULL	NULL
posts	notify_user_count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	like_score	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	deleted_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	edit_reason	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	word_count	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	version	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
posts	cook_method	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
posts	wiki	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	baked_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	baked_version	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	hidden_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	self_edits	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	reply_quoted	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	via_email	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
posts	raw_email	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	public_version	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
posts	action_code	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	image_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
posts	locked_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
push_subscriptions	id	bigint	8	NO	NULL	push_subscriptions_pkey	NULL	NULL	NULL	NULL
push_subscriptions	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
push_subscriptions	data	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
push_subscriptions	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
push_subscriptions	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
quoted_posts	id	int	4	NO	NULL	quoted_posts_pkey	NULL	NULL	NULL	NULL
quoted_posts	post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
quoted_posts	quoted_post_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
quoted_posts	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
quoted_posts	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	id	int	4	NO	NULL	remote_themes_pkey	NULL	NULL	NULL	NULL
remote_themes	remote_url	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	remote_version	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	local_version	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	about_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	license_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	commits_behind	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	remote_updated_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	private_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	branch	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	last_error_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	authors	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	theme_version	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	minimum_discourse_version	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
remote_themes	maximum_discourse_version	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
reviewable_claimed_topics	id	bigint	8	NO	NULL	reviewable_claimed_topics_pkey	NULL	NULL	NULL	NULL
reviewable_claimed_topics	user_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
reviewable_claimed_topics	topic_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
reviewable_claimed_topics	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
